# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.008054027013507E+09;-9.903645144117795E-01;9.411717325122458E-02;
1.008554277138569E+09;-9.915351576987192E-01;1.026900376435186E-01;
1.009054527263632E+09;-9.925097655760319E-01;1.114961092861869E-01;
1.009554777388694E+09;-9.936293403965468E-01;1.200435065392848E-01;
1.010055027513757E+09;-9.945792627038716E-01;1.292344100735357E-01;
1.010555277638819E+09;-9.955193079522724E-01;1.381182354065037E-01;
1.011055527763882E+09;-9.962388265835161E-01;1.470438961678856E-01;
1.011555777888945E+09;-9.970026610524645E-01;1.563072760508309E-01;
1.012056028014007E+09;-9.975963418284629E-01;1.654377142871407E-01;
1.012556278139070E+09;-9.983155900961034E-01;1.745329876084937E-01;
1.013056528264132E+09;-9.986595120094000E-01;1.837936838928109E-01;
1.013556778389195E+09;-9.990616247039115E-01;1.933026250719047E-01;
1.014057028514257E+09;-9.995235557561670E-01;2.025397761142335E-01;
1.014557278639320E+09;-9.997240513113836E-01;2.121750389330009E-01;
1.015057528764382E+09;-9.997799836412061E-01;2.216918323836420E-01;
1.015557778889445E+09;-9.996258147419368E-01;2.313610725577201E-01;
1.016058029014507E+09;-9.995547108326720E-01;2.410884503971713E-01;
1.016558279139570E+09;-9.992757472436543E-01;2.506280632236983E-01;
1.017058529264632E+09;-9.990258087739090E-01;2.606453118584049E-01;
1.017558779389695E+09;-9.983737367608948E-01;2.703842315444283E-01;
1.018059029514757E+09;-9.977565666606705E-01;2.802771602131544E-01;
1.018559279639820E+09;-9.970965242706148E-01;2.902508049946858E-01;
1.019059529764882E+09;-9.962303932966866E-01;3.001995064498125E-01;
1.019559779889945E+09;-9.952563988644552E-01;3.101668140022322E-01;
1.020060030015007E+09;-9.940411758711796E-01;3.203826856870531E-01;
1.020560280140070E+09;-9.927120228290068E-01;3.305010839325177E-01;
1.021060530265133E+09;-9.911473694141666E-01;3.405748783013862E-01;
1.021560780390195E+09;-9.896420565097059E-01;3.506419029122823E-01;
1.022061030515258E+09;-9.880268174204394E-01;3.609008442921054E-01;
1.022561280640320E+09;-9.861909826434031E-01;3.711690531689454E-01;
1.023061530765383E+09;-9.840059778764177E-01;3.816261147632625E-01;
1.023561780890445E+09;-9.819532427125209E-01;3.917052406830762E-01;
1.024062031015508E+09;-9.797237620770332E-01;4.020203557227573E-01;
1.024562281140570E+09;-9.770555484716861E-01;4.123496223191416E-01;
1.025062531265633E+09;-9.744448362757440E-01;4.227116070744354E-01;
1.025562781390695E+09;-9.717256963530468E-01;4.330085917781754E-01;
1.026063031515758E+09;-9.687900156541178E-01;4.433026157023108E-01;
1.026563281640820E+09;-9.655381128896577E-01;4.535076034595407E-01;
1.027063531765883E+09;-9.622679603204970E-01;4.637469831544301E-01;
1.027563781890945E+09;-9.587920278928221E-01;4.739023906427954E-01;
1.028064032016008E+09;-9.551538567695930E-01;4.841043974253624E-01;
1.028564282141070E+09;-9.512779112215570E-01;4.943857577599455E-01;
1.029064532266133E+09;-9.475138892666549E-01;5.043464101477827E-01;
1.029564782391196E+09;-9.432487465650351E-01;5.145121708944126E-01;
