# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.363306653326663E+09;-1.166139934433186E+00;-7.175537471265058E-01;
1.363356678339170E+09;-1.166409728157203E+00;-7.166753152598577E-01;
1.363406703351676E+09;-1.166854006137598E+00;-7.157074115132798E-01;
1.363456728364182E+09;-1.167441154882490E+00;-7.146285994943754E-01;
1.363506753376688E+09;-1.167929112295931E+00;-7.137049146571727E-01;
1.363556778389194E+09;-1.168471209822940E+00;-7.127191925572093E-01;
1.363606803401701E+09;-1.168974458718796E+00;-7.116197428188989E-01;
1.363656828414207E+09;-1.169503027755301E+00;-7.107906011541986E-01;
1.363706853426713E+09;-1.170131437280073E+00;-7.099146773383466E-01;
1.363756878439220E+09;-1.170771021602398E+00;-7.090047859935267E-01;
1.363806903451726E+09;-1.171567137580513E+00;-7.076965896260157E-01;
1.363856928464232E+09;-1.171994307478790E+00;-7.067794419588387E-01;
1.363906953476738E+09;-1.172436563649089E+00;-7.055980068587241E-01;
1.363956978489245E+09;-1.172881362817950E+00;-7.046787642175117E-01;
1.364007003501751E+09;-1.173564736894042E+00;-7.037641804792850E-01;
1.364057028514257E+09;-1.173929438260248E+00;-7.030326810818361E-01;
1.364107053526763E+09;-1.174801145597740E+00;-7.018539517515646E-01;
1.364157078539270E+09;-1.175137756002442E+00;-7.010412181315496E-01;
1.364207103551776E+09;-1.175591057087047E+00;-6.999178686621119E-01;
1.364257128564282E+09;-1.176055576150994E+00;-6.989561369176345E-01;
1.364307153576788E+09;-1.176647459836774E+00;-6.978099657301575E-01;
1.364357178589295E+09;-1.177216487129237E+00;-6.969987937283553E-01;
1.364407203601801E+09;-1.177738912177983E+00;-6.959063249554228E-01;
1.364457228614307E+09;-1.178322517193938E+00;-6.947766399691502E-01;
1.364507253626813E+09;-1.178796643462623E+00;-6.939700556742182E-01;
1.364557278639320E+09;-1.179474051130974E+00;-6.929254508442483E-01;
1.364607303651826E+09;-1.179951610079245E+00;-6.920066581038741E-01;
1.364657328664332E+09;-1.180322118287049E+00;-6.910165387701050E-01;
1.364707353676838E+09;-1.180984994914946E+00;-6.900796471095887E-01;
1.364757378689345E+09;-1.181423406172930E+00;-6.889100732397817E-01;
1.364807403701851E+09;-1.181843663132024E+00;-6.881383604723605E-01;
1.364857428714357E+09;-1.182544996276835E+00;-6.871028848114531E-01;
1.364907453726863E+09;-1.182904523021916E+00;-6.861970921976142E-01;
1.364957478739370E+09;-1.183591695942695E+00;-6.851361170349808E-01;
1.365007503751876E+09;-1.184058633092655E+00;-6.842274741591571E-01;
1.365057528764382E+09;-1.184529969599323E+00;-6.832623546763595E-01;
1.365107553776888E+09;-1.185023508298312E+00;-6.820740693712298E-01;
1.365157578789395E+09;-1.185497173455661E+00;-6.811118727175847E-01;
1.365207603801901E+09;-1.186179093528580E+00;-6.801596285784064E-01;
1.365257628814407E+09;-1.186627860712528E+00;-6.791068471671204E-01;
1.365307653826913E+09;-1.187204288717914E+00;-6.782386911510776E-01;
1.365357678839420E+09;-1.187419395111042E+00;-6.772899063706405E-01;
1.365407703851926E+09;-1.188095899272654E+00;-6.763440362900972E-01;
1.365457728864432E+09;-1.188585143088748E+00;-6.751176035157532E-01;
1.365507753876939E+09;-1.189135812950952E+00;-6.741756832773582E-01;
1.365557778889445E+09;-1.189687699142349E+00;-6.732188427572499E-01;
1.365607803901951E+09;-1.190090593615629E+00;-6.721686133216606E-01;
1.365657828914457E+09;-1.190552136992937E+00;-6.710927622828280E-01;
1.365707853926964E+09;-1.191142539430499E+00;-6.702386102256658E-01;
1.365757878939470E+09;-1.191381186630127E+00;-6.691557791409556E-01;
1.365807903951976E+09;-1.192152795946922E+00;-6.681323774928507E-01;
1.365857928964482E+09;-1.192566843441919E+00;-6.671077734710565E-01;
1.365907953976989E+09;-1.193124592452224E+00;-6.660750942350719E-01;
1.365957978989495E+09;-1.193557685417853E+00;-6.650942762571345E-01;
1.366008004002001E+09;-1.194148798348781E+00;-6.641900037676939E-01;
1.366058029014507E+09;-1.194686074895186E+00;-6.631458102524268E-01;
1.366108054027014E+09;-1.195301782689444E+00;-6.621523218767787E-01;
1.366158079039520E+09;-1.195688889897901E+00;-6.610337693458479E-01;
1.366208104052026E+09;-1.195985640406047E+00;-6.601239801656827E-01;
1.366258129064532E+09;-1.196833185113205E+00;-6.592375077042678E-01;
1.366308154077039E+09;-1.197031897339822E+00;-6.580534446400687E-01;
1.366358179089545E+09;-1.197670131155866E+00;-6.570760831865705E-01;
1.366408204102051E+09;-1.198056179585277E+00;-6.559973169372902E-01;
1.366458229114557E+09;-1.198577939884875E+00;-6.550528172014675E-01;
1.366508254127064E+09;-1.199149748947634E+00;-6.541850261779236E-01;
1.366558279139570E+09;-1.199467547796474E+00;-6.530245106388696E-01;
1.366608304152076E+09;-1.199999415062248E+00;-6.520112994325535E-01;
1.366658329164582E+09;-1.200607913377883E+00;-6.509726457174971E-01;
1.366708354177088E+09;-1.201074123875145E+00;-6.500749023181743E-01;
1.366758379189595E+09;-1.201618068964168E+00;-6.490786005055728E-01;
