sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1382072207.2207357883,-80.25034332275390625,
1382080208.0208158493,-79.40187835693359375,
1382088208.8208959103,-79.595306396484375,
1382096209.6209759712,-79.6615447998046875,
1382104210.4210560322,-78.917633056640625,
1382112211.2211360931,-80.37802886962890625,
1382120212.0212161541,-80.381591796875,
1382128212.8212962151,-80.45001220703125,
1382136213.621376276,-80.49370574951171875,
1382144214.421456337,-79.4799346923828125,
1382152215.2215363979,-80.25335693359375,
1382160216.0216164589,-79.2872314453125,
1382168216.8216965199,-79.86379241943359375,
1382176217.6217765808,-80.35924530029296875,
1382184218.4218566418,-80.8277435302734375,
1382192219.2219367027,-80.1939239501953125,
1382200220.0220167637,-80.64443206787109375,
1382208220.8220968246,-79.08995819091796875,
1382216221.6221768856,-79.79506683349609375,
1382224222.4222569466,-80.12007904052734375,
1382232223.2223370075,-80.23934173583984375,
1382240224.0224170685,-80.07233428955078125,
1382248224.8224971294,-79.65781402587890625,
1382256225.6225771904,-80.0243682861328125,
1382264226.4226572514,-80.31775665283203125,
1382272227.2227373123,-79.8093414306640625,
1382280228.0228173733,-80.03023529052734375,
1382288228.8228974342,-80.29355621337890625,
1382296229.6229774952,-78.759674072265625,
1382304230.4230575562,-79.09917449951171875,
1382312231.2231376171,-80.097412109375,
1382320232.0232176781,-80.03414154052734375,
1382328232.823297739,-80.062042236328125,
1382336233.6233778,-79.4776611328125,
1382344234.4234578609,-80.50455474853515625,
1382352235.2235379219,-80.4515838623046875,
1382360236.0236179829,-80.3704376220703125,
1382368236.8236980438,-80.224365234375,
1382376237.6237781048,-80.10430908203125,
1382384238.4238581657,-80.87017059326171875,
1382392239.2239382267,-80.233856201171875,
1382400240.0240182877,-79.5536346435546875,
1382408240.8240983486,-80.21837615966796875,
1382416241.6241784096,-80.6965179443359375,
1382424242.4242584705,-79.91236114501953125,
1382432243.2243385315,-79.4091949462890625,
1382440244.0244185925,-81.0561676025390625,
1382448244.8244986534,-79.555023193359375,
1382456245.6245787144,-79.08428955078125,
1382464246.4246587753,-79.60837554931640625,
1382472247.2247388363,-80.49477386474609375,
1382480248.0248188972,-80.2313690185546875,
1382488248.8248989582,-79.93213653564453125,
1382496249.6249790192,-80.4045562744140625,
1382504250.4250590801,-80.82724761962890625,
1382512251.2251391411,-80.34307098388671875,
1382520252.025219202,-79.90369415283203125,
1382528252.825299263,-79.69207763671875,
1382536253.625379324,-80.15274810791015625,
1382544254.4254593849,-80.1532440185546875,
1382552255.2255394459,-80.7218780517578125,
1382560256.0256195068,-80.61882781982421875,
1382568256.8256995678,-80.40201568603515625,
1382576257.6257796288,-80.34003448486328125,
1382584258.4258596897,-80.8885040283203125,
1382592259.2259397507,-79.243011474609375,
1382600260.0260198116,-80.015625,
1382608260.8260998726,-80.57451629638671875,
1382616261.6261799335,-79.2412261962890625,
1382624262.4262599945,-79.17059326171875,
1382632263.2263400555,-79.8041534423828125,
1382640264.0264201164,-79.56060028076171875,
1382648264.8265001774,-78.5549468994140625,
1382656265.6265802383,-80.55633544921875,
1382664266.4266602993,-80.139404296875,
1382672267.2267403603,-79.75196075439453125,
1382680268.0268204212,-79.37155914306640625,
1382688268.8269004822,-80.4337005615234375,
1382696269.6269805431,-79.6051483154296875,
1382704270.4270606041,-79.84757232666015625,
1382712271.2271406651,-80.2754974365234375,
1382720272.027220726,-80.36743927001953125,
1382728272.827300787,-79.58563995361328125,
1382736273.6273808479,-80.22989654541015625,
1382744274.4274609089,-80.16168975830078125,
1382752275.2275409698,-80.141387939453125,
1382760276.0276210308,-79.4530029296875,
1382768276.8277010918,-80.6623382568359375,
1382776277.6277811527,-78.78890228271484375,
1382784278.4278612137,-79.5684814453125,
1382792279.2279412746,-80.38777923583984375,
1382800280.0280213356,-80.11669921875,
1382808280.8281013966,-79.24437713623046875,
1382816281.6281814575,-81.01727294921875,
1382824282.4282615185,-79.80226898193359375,
1382832283.2283415794,-80.96979522705078125,
1382840284.0284216404,-80.14931488037109375,
1382848284.8285017014,-79.564788818359375,
1382856285.6285817623,-80.390838623046875,
1382864286.4286618233,-79.75199127197265625,
1382872287.2287418842,-79.5875091552734375,
1382880288.0288219452,-80.65132904052734375,
1382888288.8289020061,-80.15625762939453125,
1382896289.6289820671,-80.45318603515625,
1382904290.4290621281,-79.8984527587890625,
1382912291.229142189,-80.29615020751953125,
1382920292.02922225,-80.2710113525390625,
1382928292.8293023109,-80.421966552734375,
1382936293.6293823719,-80.52011871337890625,
1382944294.4294624329,-78.94873046875,
1382952295.2295424938,-79.74443817138671875,
1382960296.0296225548,-80.28105926513671875,
1382968296.8297026157,-79.819915771484375,
1382976297.6297826767,-79.64714813232421875,
1382984298.4298627377,-80.64871978759765625,
1382992299.2299427986,-80.1453704833984375,
1383000300.0300228596,-80.4296417236328125,
1383008300.8301029205,-79.62334442138671875,
1383016301.6301829815,-80.79311370849609375,
1383024302.4302630424,-79.963165283203125,
1383032303.2303431034,-79.97821044921875,
1383040304.0304231644,-79.59356689453125,
1383048304.8305032253,-80.3027191162109375,
