# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.405975976975976E+09;3.242763324172368E-02;5.335740180381402E-03;
1.406036037036036E+09;3.322724415006181E-02;5.210305768321703E-03;
1.406096097096096E+09;3.409215647233552E-02;5.085956413659871E-03;
1.406156157156156E+09;3.497469973884029E-02;4.933464400729233E-03;
1.406216217216216E+09;3.588634420636870E-02;4.778992191233890E-03;
1.406276277276276E+09;3.680221737960541E-02;4.609296352045351E-03;
1.406336337336336E+09;3.775381550919516E-02;4.423477479273095E-03;
1.406396397396396E+09;3.874802691028631E-02;4.233461890193150E-03;
1.406456457456456E+09;3.977783041548174E-02;4.005654363507066E-03;
1.406516517516516E+09;4.081169668242190E-02;3.779059443744232E-03;
1.406576577576576E+09;4.188388364065982E-02;3.528453629458830E-03;
1.406636637636637E+09;4.297987174767599E-02;3.255899164089656E-03;
1.406696697696697E+09;4.412735592981577E-02;2.952745369130687E-03;
1.406756757756757E+09;4.531098519326059E-02;2.636957606739980E-03;
1.406816817816817E+09;4.651947626206208E-02;2.297842684603568E-03;
1.406876877876877E+09;4.774510046123962E-02;1.925586354940524E-03;
1.406936937936937E+09;4.903625785492665E-02;1.552834977033591E-03;
1.406996997996997E+09;5.036321421986830E-02;1.116401048115785E-03;
1.407057058057057E+09;5.170667501803502E-02;6.553255110237481E-04;
1.407117118117117E+09;5.313123021101940E-02;1.900352059782790E-04;
1.407177178177177E+09;5.457366618949860E-02;-3.469084096925420E-04;
1.407237238237237E+09;5.604055659134833E-02;-9.027508020713042E-04;
1.407297298297297E+09;5.757376335747032E-02;-1.501385751238453E-03;
1.407357358357357E+09;5.914167804631675E-02;-2.131744324121736E-03;
1.407417418417418E+09;6.076958617819519E-02;-2.807847379168733E-03;
1.407477478477478E+09;6.244056167797118E-02;-3.538330145604537E-03;
1.407537538537538E+09;6.416217703620020E-02;-4.307188418029569E-03;
1.407597598597598E+09;6.593571642461796E-02;-5.126859873183333E-03;
1.407657658657658E+09;6.775223076857369E-02;-6.028544618985918E-03;
1.407717718717718E+09;6.962292567782513E-02;-6.977739932943560E-03;
1.407777778777778E+09;7.155453308094319E-02;-7.986354780722489E-03;
1.407837838837838E+09;7.355806995092776E-02;-9.052908082882618E-03;
1.407897898897898E+09;7.559762840807070E-02;-1.019234537291943E-02;
1.407957958957958E+09;7.770326905368798E-02;-1.141698984173081E-02;
1.408018019018018E+09;7.987410404706013E-02;-1.271169713328471E-02;
1.408078079078078E+09;8.210514767952173E-02;-1.411512654993264E-02;
1.408138139138138E+09;8.437137727135878E-02;-1.557719050526892E-02;
1.408198199198198E+09;8.672764380158302E-02;-1.714803542837547E-02;
1.408258259258258E+09;8.914410471460774E-02;-1.881704766809143E-02;
1.408318319318318E+09;9.160320791845947E-02;-2.063537013904355E-02;
1.408378379378378E+09;9.416836547855155E-02;-2.251129992729606E-02;
1.408438439438438E+09;9.676491089541613E-02;-2.454692565505240E-02;
1.408498499498498E+09;9.946850793623802E-02;-2.671488967150362E-02;
1.408558559558558E+09;1.021870555031264E-01;-2.900985803440403E-02;
1.408618619618619E+09;1.050150025737414E-01;-3.144114029680666E-02;
1.408678679678679E+09;1.078782884899623E-01;-3.405003747297419E-02;
1.408738739738739E+09;1.108248305902572E-01;-3.680647323696978E-02;
1.408798799798799E+09;1.138154813149092E-01;-3.977150435290602E-02;
1.408858859858859E+09;1.168921586345630E-01;-4.291724946788669E-02;
1.408918919918919E+09;1.199924372765236E-01;-4.624234616394726E-02;
1.408978979978979E+09;1.232065215671487E-01;-4.978311189983148E-02;
1.409039040039039E+09;1.264145767763995E-01;-5.357246527561288E-02;
1.409099100099099E+09;1.296733207802124E-01;-5.759526575660206E-02;
1.409159160159159E+09;1.330521912064273E-01;-6.187504673838298E-02;
1.409219220219219E+09;1.363999735675456E-01;-6.642666869233740E-02;
