sep=,
Type,ZNL6,
Version,1.71,
Date,18.Dec 2025,
Mode,ANALYZER,
Preamplifier,OFF,
Transducer,OFF,
Center Freq,1420000000.000000,Hz
Freq Offset,0.000000,Hz
Start,1380000000.000000,Hz
Stop,1460000000.000000,Hz
Span,80000000.000000,Hz
Ref Level,-45.900000,dBm
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,1000000.000000,Hz
VBW,1000000.000000,Hz
SWT,1.000000,s
Sweep Count,2000,
Window,1,Frequency Sweep
Ref Position,117.000000,%
Level Range,68.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBm,
Trace,1,
1381232123.2123293877,-79.46253204345703125,
1381240124.0124094486,-79.3447723388671875,
1381248124.8124895096,-80.20021820068359375,
1381256125.6125695705,-79.45064544677734375,
1381264126.4126496315,-79.7435150146484375,
1381272127.2127296925,-80.365234375,
1381280128.0128097534,-79.6696014404296875,
1381288128.8128898144,-79.9710540771484375,
1381296129.6129698753,-79.87116241455078125,
1381304130.4130499363,-79.9468231201171875,
1381312131.2131299973,-79.90962982177734375,
1381320132.0132100582,-79.629852294921875,
1381328132.8132901192,-78.69167327880859375,
1381336133.6133701801,-79.84099578857421875,
1381344134.4134502411,-78.807220458984375,
1381352135.213530302,-79.52088165283203125,
1381360136.013610363,-78.24152374267578125,
1381368136.813690424,-78.3956146240234375,
1381376137.6137704849,-79.32269287109375,
1381384138.4138505459,-79.67383575439453125,
1381392139.2139306068,-79.84482574462890625,
1381400140.0140106678,-79.457977294921875,
1381408140.8140907288,-79.21970367431640625,
1381416141.6141707897,-79.48271942138671875,
1381424142.4142508507,-79.077545166015625,
1381432143.2143309116,-79.00341796875,
1381440144.0144109726,-78.63990020751953125,
1381448144.8144910336,-77.8972625732421875,
1381456145.6145710945,-79.71569061279296875,
1381464146.4146511555,-79.6363983154296875,
1381472147.2147312164,-79.9463653564453125,
1381480148.0148112774,-79.98564910888671875,
1381488148.8148913383,-79.53334808349609375,
1381496149.6149713993,-79.46302032470703125,
1381504150.4150514603,-78.65616607666015625,
1381512151.2151315212,-79.32045745849609375,
1381520152.0152115822,-78.8856964111328125,
1381528152.8152916431,-79.6294097900390625,
1381536153.6153717041,-79.5977325439453125,
1381544154.4154517651,-79.9420166015625,
1381552155.215531826,-80.0574188232421875,
1381560156.015611887,-79.324066162109375,
1381568156.8156919479,-79.713348388671875,
1381576157.6157720089,-79.2822723388671875,
1381584158.4158520699,-79.48181915283203125,
1381592159.2159321308,-79.42694091796875,
1381600160.0160121918,-79.66776275634765625,
1381608160.8160922527,-78.7135162353515625,
1381616161.6161723137,-79.55368804931640625,
1381624162.4162523746,-78.32869720458984375,
1381632163.2163324356,-78.81787109375,
1381640164.0164124966,-78.96575164794921875,
1381648164.8164925575,-79.049591064453125,
1381656165.6165726185,-80.24423980712890625,
1381664166.4166526794,-79.02257537841796875,
1381672167.2167327404,-80.00757598876953125,
1381680168.0168128014,-80.370361328125,
1381688168.8168928623,-78.9213409423828125,
1381696169.6169729233,-79.68936920166015625,
1381704170.4170529842,-79.577789306640625,
1381712171.2171330452,-79.61078643798828125,
1381720172.0172131062,-79.64858245849609375,
1381728172.8172931671,-78.96575927734375,
1381736173.6173732281,-80.5014495849609375,
1381744174.417453289,-78.7687225341796875,
1381752175.21753335,-79.48138427734375,
1381760176.0176134109,-79.9647979736328125,
1381768176.8176934719,-79.36428070068359375,
1381776177.6177735329,-78.97182464599609375,
1381784178.4178535938,-79.5829010009765625,
1381792179.2179336548,-79.097320556640625,
1381800180.0180137157,-80.2462615966796875,
1381808180.8180937767,-79.08547210693359375,
1381816181.6181738377,-79.658416748046875,
1381824182.4182538986,-79.27692413330078125,
1381832183.2183339596,-79.40374755859375,
1381840184.0184140205,-79.426055908203125,
1381848184.8184940815,-79.50481414794921875,
1381856185.6185741425,-78.9653472900390625,
1381864186.4186542034,-79.58338165283203125,
1381872187.2187342644,-78.1199493408203125,
1381880188.0188143253,-80.04325103759765625,
1381888188.8188943863,-79.6584320068359375,
1381896189.6189744473,-80.19830322265625,
1381904190.4190545082,-79.66826629638671875,
1381912191.2191345692,-80.09085845947265625,
1381920192.0192146301,-79.5071258544921875,
1381928192.8192946911,-79.2827606201171875,
1381936193.619374752,-79.24607086181640625,
1381944194.419454813,-78.778045654296875,
1381952195.219534874,-80.214263916015625,
1381960196.0196149349,-78.8635101318359375,
1381968196.8196949959,-78.880615234375,
1381976197.6197750568,-79.74454498291015625,
1381984198.4198551178,-80.21477508544921875,
1381992199.2199351788,-78.45703887939453125,
1382000200.0200152397,-79.709625244140625,
1382008200.8200953007,-80.18686676025390625,
1382016201.6201753616,-79.87268829345703125,
1382024202.4202554226,-79.60616302490234375,
1382032203.2203354836,-79.0034942626953125,
1382040204.0204155445,-79.75780487060546875,
1382048204.8204956055,-78.9286956787109375,
1382056205.6205756664,-79.79055023193359375,
1382064206.4206557274,-79.50208282470703125,
1382072207.2207357883,-79.414703369140625,
